Customer ID,Age,Gender,Location,Annual Income,Purchase History,Browsing History,Product Reviews,Time on Site
1074,18,Male,City G,37015,"[{""Date"": ""2022-05-30"", ""Category"": ""Clothing"", ""Price"": 57.76}]","[{""Timestamp"": ""2022-05-28T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-05-24T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-06-01T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-06-02T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-06-03T00:00:00Z"", ""Product Category"": ""Clothing""}]",Excellent purchase. Worth every penny. Rating: 4.7 stars. ⭐⭐⭐⭐☆,27.1
1075,47,Other,City H,39720,"[{""Date"": ""2022-06-05"", ""Category"": ""Electronics"", ""Price"": 81.6}]","[{""Timestamp"": ""2022-06-10T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-06-07T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-06-10T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-05-30T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-05-31T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-06-07T00:00:00Z"", ""Product Category"": ""Beauty & Health""}, {""Timestamp"": ""2022-06-10T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-05-29T00:00:00Z"", ""Product Category"": ""Electronics""}]",Excellent purchase. Worth every penny. Rating: 4.5 stars. ⭐⭐⭐⭐☆,59.3
1076,39,Female,City H,21047,"[{""Date"": ""2022-10-29"", ""Category"": ""Books"", ""Price"": 16.77}]","[{""Timestamp"": ""2022-10-22T00:00:00Z"", ""Product Category"": ""Books""}, {""Timestamp"": ""2022-11-05T00:00:00Z"", ""Product Category"": ""Electronics""}]",Average quality. Met basic expectations. Rating: 3.6 stars. ⭐⭐⭐☆☆,15.0
1077,34,Female,City H,31441,"[{""Date"": ""2022-09-24"", ""Category"": ""Books"", ""Price"": 13.41}]","[{""Timestamp"": ""2022-09-24T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-09-22T00:00:00Z"", ""Product Category"": ""Books""}, {""Timestamp"": ""2022-09-17T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-09-27T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-09-25T00:00:00Z"", ""Product Category"": ""Books""}, {""Timestamp"": ""2022-09-25T00:00:00Z"", ""Product Category"": ""Books""}]",Absolutely love this books! Perfect quality. Rating: 4.9 stars. ⭐⭐⭐⭐☆,28.5
1078,39,Other,City K,57562,"[{""Date"": ""2022-01-15"", ""Category"": ""Clothing"", ""Price"": 64.66}, {""Date"": ""2022-04-12"", ""Category"": ""Electronics"", ""Price"": 142.42}]","[{""Timestamp"": ""2022-04-05T00:00:00Z"", ""Product Category"": ""Sports & Outdoors""}, {""Timestamp"": ""2022-01-12T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-01-17T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-04-10T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-04-15T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-04-14T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-01-13T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-01-21T00:00:00Z"", ""Product Category"": ""Sports & Outdoors""}, {""Timestamp"": ""2022-04-19T00:00:00Z"", ""Product Category"": ""Books""}, {""Timestamp"": ""2022-01-18T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-01-12T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-01-16T00:00:00Z"", ""Product Category"": ""Clothing""}]",Highly recommend this clothing! Rating: 5 stars. ⭐⭐⭐⭐⭐ Highly recommend this electronics! Rating: 5 stars. ⭐⭐⭐⭐⭐,73.9
1079,18,Other,City K,35414,"[{""Date"": ""2022-03-30"", ""Category"": ""Books"", ""Price"": 15.3}]","[{""Timestamp"": ""2022-03-25T00:00:00Z"", ""Product Category"": ""Books""}, {""Timestamp"": ""2022-04-05T00:00:00Z"", ""Product Category"": ""Books""}, {""Timestamp"": ""2022-03-25T00:00:00Z"", ""Product Category"": ""Books""}, {""Timestamp"": ""2022-03-29T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-04-03T00:00:00Z"", ""Product Category"": ""Electronics""}]",Absolutely love this books! Perfect quality. Rating: 4.5 stars. ⭐⭐⭐⭐☆,21.6
1080,35,Female,City A,32812,"[{""Date"": ""2022-10-03"", ""Category"": ""Electronics"", ""Price"": 88.83}]","[{""Timestamp"": ""2022-10-04T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-10-08T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-10-08T00:00:00Z"", ""Product Category"": ""Sports & Outdoors""}, {""Timestamp"": ""2022-10-02T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-10-09T00:00:00Z"", ""Product Category"": ""Books""}]",Average quality. Met basic expectations. Rating: 3.8 stars. ⭐⭐⭐☆☆,26.7
1081,42,Male,City D,37641,"[{""Date"": ""2022-10-29"", ""Category"": ""Home & Garden"", ""Price"": 113.25}]","[{""Timestamp"": ""2022-10-31T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-11-03T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-10-31T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-10-26T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-11-03T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-10-26T00:00:00Z"", ""Product Category"": ""Beauty & Health""}, {""Timestamp"": ""2022-11-02T00:00:00Z"", ""Product Category"": ""Clothing""}]",Works well and looks good. Rating: 4.3 stars. ⭐⭐⭐⭐☆,40.3
1082,55,Female,City H,47220,"[{""Date"": ""2022-11-20"", ""Category"": ""Beauty & Health"", ""Price"": 18.29}, {""Date"": ""2022-08-01"", ""Category"": ""Home & Garden"", ""Price"": 71.07}]","[{""Timestamp"": ""2022-11-19T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-08-01T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-08-03T00:00:00Z"", ""Product Category"": ""Beauty & Health""}, {""Timestamp"": ""2022-08-04T00:00:00Z"", ""Product Category"": ""Sports & Outdoors""}, {""Timestamp"": ""2022-08-07T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-11-19T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-07-29T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-08-02T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-08-08T00:00:00Z"", ""Product Category"": ""Electronics""}]",Absolutely love this home & garden! Perfect quality. Rating: 5 stars. ⭐⭐⭐⭐⭐,72.0
1083,31,Male,City C,59243,"[{""Date"": ""2022-01-01"", ""Category"": ""Electronics"", ""Price"": 282.54}, {""Date"": ""2022-08-08"", ""Category"": ""Clothing"", ""Price"": 24.09}]","[{""Timestamp"": ""2022-08-03T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-08-02T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-08-02T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2021-12-31T00:00:00Z"", ""Product Category"": ""Books""}, {""Timestamp"": ""2021-12-31T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2021-12-25T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-01-03T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2021-12-25T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-01-07T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-08-02T00:00:00Z"", ""Product Category"": ""Electronics""}]",,70.1
1084,28,Male,City B,36385,"[{""Date"": ""2022-06-03"", ""Category"": ""Clothing"", ""Price"": 16.89}]","[{""Timestamp"": ""2022-05-28T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-06-03T00:00:00Z"", ""Product Category"": ""Clothing""}]",,15.0
1085,31,Male,City G,39160,"[{""Date"": ""2022-08-15"", ""Category"": ""Electronics"", ""Price"": 223.69}]","[{""Timestamp"": ""2022-08-10T00:00:00Z"", ""Product Category"": ""Sports & Outdoors""}, {""Timestamp"": ""2022-08-13T00:00:00Z"", ""Product Category"": ""Electronics""}]",Good quality for the price. Satisfied customer. Rating: 4.2 stars. ⭐⭐⭐⭐☆,19.1
1086,48,Other,City B,58591,"[{""Date"": ""2022-11-04"", ""Category"": ""Sports & Outdoors"", ""Price"": 70.93}, {""Date"": ""2022-11-08"", ""Category"": ""Home & Garden"", ""Price"": 60.66}]","[{""Timestamp"": ""2022-11-04T00:00:00Z"", ""Product Category"": ""Sports & Outdoors""}, {""Timestamp"": ""2022-11-05T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-11-04T00:00:00Z"", ""Product Category"": ""Sports & Outdoors""}, {""Timestamp"": ""2022-11-11T00:00:00Z"", ""Product Category"": ""Sports & Outdoors""}, {""Timestamp"": ""2022-11-15T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-11-06T00:00:00Z"", ""Product Category"": ""Sports & Outdoors""}, {""Timestamp"": ""2022-11-13T00:00:00Z"", ""Product Category"": ""Sports & Outdoors""}, {""Timestamp"": ""2022-11-01T00:00:00Z"", ""Product Category"": ""Sports & Outdoors""}, {""Timestamp"": ""2022-11-09T00:00:00Z"", ""Product Category"": ""Home & Garden""}]",Good quality for the price. Satisfied customer. Rating: 4.2 stars. ⭐⭐⭐⭐☆ Absolutely love this home & garden! Perfect quality. Rating: 4.9 stars. ⭐⭐⭐⭐☆,73.2
1087,41,Female,City B,44165,"[{""Date"": ""2022-04-15"", ""Category"": ""Books"", ""Price"": 25.72}, {""Date"": ""2022-03-21"", ""Category"": ""Sports & Outdoors"", ""Price"": 60.54}]","[{""Timestamp"": ""2022-04-12T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-04-08T00:00:00Z"", ""Product Category"": ""Sports & Outdoors""}, {""Timestamp"": ""2022-04-15T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-04-12T00:00:00Z"", ""Product Category"": ""Books""}, {""Timestamp"": ""2022-04-09T00:00:00Z"", ""Product Category"": ""Books""}, {""Timestamp"": ""2022-04-10T00:00:00Z"", ""Product Category"": ""Sports & Outdoors""}, {""Timestamp"": ""2022-03-16T00:00:00Z"", ""Product Category"": ""Sports & Outdoors""}, {""Timestamp"": ""2022-04-20T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-03-26T00:00:00Z"", ""Product Category"": ""Books""}, {""Timestamp"": ""2022-03-25T00:00:00Z"", ""Product Category"": ""Clothing""}]",,62.3
1088,31,Female,City H,31371,"[{""Date"": ""2022-01-29"", ""Category"": ""Clothing"", ""Price"": 40.37}]","[{""Timestamp"": ""2022-01-24T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-01-25T00:00:00Z"", ""Product Category"": ""Clothing""}]",Very good clothing. Happy with my purchase. Rating: 4.0 stars. ⭐⭐⭐⭐☆,15.0
1089,44,Female,City F,41100,"[{""Date"": ""2022-03-18"", ""Category"": ""Home & Garden"", ""Price"": 39.56}]","[{""Timestamp"": ""2022-03-14T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-03-15T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-03-12T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-03-14T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-03-17T00:00:00Z"", ""Product Category"": ""Home & Garden""}]",,48.2
1090,39,Female,City F,39211,"[{""Date"": ""2022-08-22"", ""Category"": ""Clothing"", ""Price"": 8.23}]","[{""Timestamp"": ""2022-08-24T00:00:00Z"", ""Product Category"": ""Books""}, {""Timestamp"": ""2022-08-22T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-08-26T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-08-17T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-08-18T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-08-15T00:00:00Z"", ""Product Category"": ""Books""}]",Absolutely love this clothing! Perfect quality. Rating: 4.5 stars. ⭐⭐⭐⭐☆,42.6
1091,49,Other,City D,46474,"[{""Date"": ""2022-01-31"", ""Category"": ""Beauty & Health"", ""Price"": 51.96}, {""Date"": ""2022-03-14"", ""Category"": ""Electronics"", ""Price"": 197.26}]","[{""Timestamp"": ""2022-02-07T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-03-14T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-02-02T00:00:00Z"", ""Product Category"": ""Beauty & Health""}, {""Timestamp"": ""2022-03-08T00:00:00Z"", ""Product Category"": ""Beauty & Health""}, {""Timestamp"": ""2022-03-17T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-01-28T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-03-18T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-03-12T00:00:00Z"", ""Product Category"": ""Beauty & Health""}, {""Timestamp"": ""2022-01-27T00:00:00Z"", ""Product Category"": ""Beauty & Health""}, {""Timestamp"": ""2022-01-25T00:00:00Z"", ""Product Category"": ""Electronics""}]",Absolutely love this electronics! Perfect quality. Rating: 5 stars. ⭐⭐⭐⭐⭐,80.9
1092,29,Female,City E,41410,"[{""Date"": ""2022-03-03"", ""Category"": ""Beauty & Health"", ""Price"": 9.4}]","[{""Timestamp"": ""2022-02-27T00:00:00Z"", ""Product Category"": ""Sports & Outdoors""}, {""Timestamp"": ""2022-02-26T00:00:00Z"", ""Product Category"": ""Beauty & Health""}, {""Timestamp"": ""2022-03-02T00:00:00Z"", ""Product Category"": ""Beauty & Health""}, {""Timestamp"": ""2022-03-09T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-03-02T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-02-25T00:00:00Z"", ""Product Category"": ""Beauty & Health""}, {""Timestamp"": ""2022-02-24T00:00:00Z"", ""Product Category"": ""Beauty & Health""}]",Okay for the price. Rating: 3.4 stars. ⭐⭐⭐☆☆,42.0
1093,34,Other,City K,36686,"[{""Date"": ""2022-10-28"", ""Category"": ""Clothing"", ""Price"": 25.21}]","[{""Timestamp"": ""2022-10-22T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-10-22T00:00:00Z"", ""Product Category"": ""Sports & Outdoors""}, {""Timestamp"": ""2022-10-22T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-10-23T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-11-03T00:00:00Z"", ""Product Category"": ""Home & Garden""}]",Decent clothing. Does the job. Rating: 3.7 stars. ⭐⭐⭐☆☆,47.3
1094,33,Female,City D,44560,"[{""Date"": ""2022-05-21"", ""Category"": ""Electronics"", ""Price"": 92.77}, {""Date"": ""2022-03-18"", ""Category"": ""Sports & Outdoors"", ""Price"": 19.33}]","[{""Timestamp"": ""2022-03-18T00:00:00Z"", ""Product Category"": ""Sports & Outdoors""}, {""Timestamp"": ""2022-05-15T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-03-14T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-05-24T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-05-20T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-03-18T00:00:00Z"", ""Product Category"": ""Sports & Outdoors""}, {""Timestamp"": ""2022-03-25T00:00:00Z"", ""Product Category"": ""Sports & Outdoors""}]",Average quality. Met basic expectations. Rating: 3.7 stars. ⭐⭐⭐☆☆,54.8
1095,20,Other,City D,25617,"[{""Date"": ""2022-05-24"", ""Category"": ""Clothing"", ""Price"": 10.84}]","[{""Timestamp"": ""2022-05-29T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-05-18T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-05-25T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-05-29T00:00:00Z"", ""Product Category"": ""Electronics""}]",Decent clothing. Does the job. Rating: 3.8 stars. ⭐⭐⭐☆☆,15.0
1096,41,Male,City D,41872,"[{""Date"": ""2022-12-24"", ""Category"": ""Clothing"", ""Price"": 32.96}, {""Date"": ""2022-10-30"", ""Category"": ""Electronics"", ""Price"": 32.58}]","[{""Timestamp"": ""2022-12-26T00:00:00Z"", ""Product Category"": ""Sports & Outdoors""}, {""Timestamp"": ""2022-10-31T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-12-18T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-12-25T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-12-29T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-10-23T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-12-30T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-12-22T00:00:00Z"", ""Product Category"": ""Sports & Outdoors""}, {""Timestamp"": ""2022-11-01T00:00:00Z"", ""Product Category"": ""Electronics""}]",Okay for the price. Rating: 3.6 stars. ⭐⭐⭐☆☆,62.9
1097,41,Female,City K,19916,"[{""Date"": ""2022-12-29"", ""Category"": ""Electronics"", ""Price"": 222.02}]","[{""Timestamp"": ""2023-01-01T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-12-26T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-12-24T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2023-01-04T00:00:00Z"", ""Product Category"": ""Beauty & Health""}]",,25.8
1098,38,Male,City C,50370,"[{""Date"": ""2022-11-10"", ""Category"": ""Clothing"", ""Price"": 24.38}, {""Date"": ""2022-10-17"", ""Category"": ""Beauty & Health"", ""Price"": 10.54}]","[{""Timestamp"": ""2022-11-08T00:00:00Z"", ""Product Category"": ""Sports & Outdoors""}, {""Timestamp"": ""2022-11-08T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-11-13T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-11-16T00:00:00Z"", ""Product Category"": ""Sports & Outdoors""}, {""Timestamp"": ""2022-10-17T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-11-14T00:00:00Z"", ""Product Category"": ""Beauty & Health""}, {""Timestamp"": ""2022-11-14T00:00:00Z"", ""Product Category"": ""Beauty & Health""}, {""Timestamp"": ""2022-10-21T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-10-17T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-10-18T00:00:00Z"", ""Product Category"": ""Beauty & Health""}, {""Timestamp"": ""2022-11-05T00:00:00Z"", ""Product Category"": ""Clothing""}]",Absolutely love this beauty & health! Perfect quality. Rating: 5 stars. ⭐⭐⭐⭐⭐ Good quality for the price. Satisfied customer. Rating: 4.0 stars. ⭐⭐⭐⭐☆,69.9
1099,35,Male,City G,41158,"[{""Date"": ""2022-02-08"", ""Category"": ""Books"", ""Price"": 15.62}, {""Date"": ""2022-02-17"", ""Category"": ""Sports & Outdoors"", ""Price"": 43.51}]","[{""Timestamp"": ""2022-02-07T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-02-10T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-02-01T00:00:00Z"", ""Product Category"": ""Books""}, {""Timestamp"": ""2022-02-07T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-02-20T00:00:00Z"", ""Product Category"": ""Books""}, {""Timestamp"": ""2022-02-01T00:00:00Z"", ""Product Category"": ""Sports & Outdoors""}, {""Timestamp"": ""2022-02-01T00:00:00Z"", ""Product Category"": ""Sports & Outdoors""}, {""Timestamp"": ""2022-02-05T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-02-13T00:00:00Z"", ""Product Category"": ""Books""}, {""Timestamp"": ""2022-02-11T00:00:00Z"", ""Product Category"": ""Books""}, {""Timestamp"": ""2022-02-23T00:00:00Z"", ""Product Category"": ""Sports & Outdoors""}, {""Timestamp"": ""2022-02-17T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-02-11T00:00:00Z"", ""Product Category"": ""Sports & Outdoors""}, {""Timestamp"": ""2022-02-12T00:00:00Z"", ""Product Category"": ""Sports & Outdoors""}, {""Timestamp"": ""2022-02-12T00:00:00Z"", ""Product Category"": ""Sports & Outdoors""}]",Works well and looks good. Rating: 4.3 stars. ⭐⭐⭐⭐☆ Absolutely love this sports & outdoors! Perfect quality. Rating: 5 stars. ⭐⭐⭐⭐⭐,96.6
1100,21,Male,City L,39135,"[{""Date"": ""2022-02-13"", ""Category"": ""Electronics"", ""Price"": 179.47}]","[{""Timestamp"": ""2022-02-14T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-02-14T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-02-15T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-02-10T00:00:00Z"", ""Product Category"": ""Electronics""}]",Good quality for the price. Satisfied customer. Rating: 4.4 stars. ⭐⭐⭐⭐☆,15.0
1101,32,Male,City C,19974,"[{""Date"": ""2022-04-09"", ""Category"": ""Sports & Outdoors"", ""Price"": 23.3}]","[{""Timestamp"": ""2022-04-12T00:00:00Z"", ""Product Category"": ""Sports & Outdoors""}, {""Timestamp"": ""2022-04-07T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-04-03T00:00:00Z"", ""Product Category"": ""Sports & Outdoors""}, {""Timestamp"": ""2022-04-15T00:00:00Z"", ""Product Category"": ""Sports & Outdoors""}, {""Timestamp"": ""2022-04-14T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-04-03T00:00:00Z"", ""Product Category"": ""Sports & Outdoors""}, {""Timestamp"": ""2022-04-16T00:00:00Z"", ""Product Category"": ""Sports & Outdoors""}]",,39.2
1102,33,Other,City F,60485,"[{""Date"": ""2022-05-16"", ""Category"": ""Books"", ""Price"": 13.18}, {""Date"": ""2022-09-06"", ""Category"": ""Clothing"", ""Price"": 52.83}, {""Date"": ""2022-08-31"", ""Category"": ""Electronics"", ""Price"": 38.3}]","[{""Timestamp"": ""2022-09-01T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-09-04T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-09-10T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-09-13T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-05-14T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-09-03T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-09-03T00:00:00Z"", ""Product Category"": ""Books""}, {""Timestamp"": ""2022-05-13T00:00:00Z"", ""Product Category"": ""Books""}, {""Timestamp"": ""2022-09-11T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-09-10T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-05-12T00:00:00Z"", ""Product Category"": ""Clothing""}]",,71.7
1103,28,Other,City F,30346,"[{""Date"": ""2022-09-21"", ""Category"": ""Books"", ""Price"": 19.9}]","[{""Timestamp"": ""2022-09-25T00:00:00Z"", ""Product Category"": ""Books""}, {""Timestamp"": ""2022-09-16T00:00:00Z"", ""Product Category"": ""Books""}, {""Timestamp"": ""2022-09-17T00:00:00Z"", ""Product Category"": ""Books""}]",,34.2
1104,36,Other,City D,50920,"[{""Date"": ""2022-08-26"", ""Category"": ""Home & Garden"", ""Price"": 92.85}, {""Date"": ""2022-11-22"", ""Category"": ""Electronics"", ""Price"": 253.86}]","[{""Timestamp"": ""2022-08-24T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-09-01T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-11-17T00:00:00Z"", ""Product Category"": ""Beauty & Health""}, {""Timestamp"": ""2022-11-26T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-08-23T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-09-01T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-08-29T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-11-25T00:00:00Z"", ""Product Category"": ""Home & Garden""}]",,63.0
1105,42,Other,City A,29152,"[{""Date"": ""2022-03-09"", ""Category"": ""Clothing"", ""Price"": 49.49}]","[{""Timestamp"": ""2022-03-06T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-03-13T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-03-08T00:00:00Z"", ""Product Category"": ""Clothing""}]",,31.5
