Customer ID,Age,Gender,Location,Annual Income,Purchase History,Browsing History,Product Reviews,Time on Site
1076,36,Male,City F,50757711,"[{""Date"": ""2022-04-26"", ""Category"": ""Clothing"", ""Price"": 373.16}, {""Date"": ""2022-07-31"", ""Category"": ""Electronics"", ""Price"": 1564.0}]","[{""Timestamp"": ""2022-05-25T00:00:00Z"", ""Product Category"": ""Books""}, {""Timestamp"": ""2022-08-14T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-04-23T00:00:00Z"", ""Product Category"": ""Clothing""}]","{""reviews"": [{""Product"": ""Electronics"", ""Rating"": 4.5, ""Review"": ""Perfect purchase. Will definitely buy again.""}, {""Product"": ""Clothing"", ""Rating"": 4.2, ""Review"": ""Satisfied with this product.""}]}",32.3
1077,69,Other,City Q,43494816,"[{""Date"": ""2022-09-24"", ""Category"": ""Home & Garden"", ""Price"": 885.1}]","[{""Timestamp"": ""2022-10-11T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-09-06T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-10-13T00:00:00Z"", ""Product Category"": ""Books""}]","{""reviews"": [{""Product"": ""Home & Garden"", ""Rating"": 4.5, ""Review"": ""Perfect purchase. Will definitely buy again.""}]}",26.3
1078,26,Male,City O,50853504,"[{""Date"": ""2022-02-16"", ""Category"": ""Clothing"", ""Price"": 104.72}, {""Date"": ""2022-10-27"", ""Category"": ""Sports & Outdoors"", ""Price"": 172.99}, {""Date"": ""2022-07-21"", ""Category"": ""Electronics"", ""Price"": 521.98}, {""Date"": ""2022-10-30"", ""Category"": ""Electronics"", ""Price"": 1788.59}, {""Date"": ""2022-02-16"", ""Category"": ""Sports & Outdoors"", ""Price"": 243.02}, {""Date"": ""2022-03-05"", ""Category"": ""Sports & Outdoors"", ""Price"": 121.62}, {""Date"": ""2022-09-26"", ""Category"": ""Sports & Outdoors"", ""Price"": 241.5}, {""Date"": ""2022-09-19"", ""Category"": ""Electronics"", ""Price"": 1190.62}]","[{""Timestamp"": ""2022-08-18T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-08-15T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-09-15T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-02-26T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-09-30T00:00:00Z"", ""Product Category"": ""Sports & Outdoors""}, {""Timestamp"": ""2022-02-15T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-02-24T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-11-06T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-09-24T00:00:00Z"", ""Product Category"": ""Clothing""}]","{""reviews"": [{""Product"": ""Sports & Outdoors"", ""Rating"": 2.6, ""Review"": ""Product was okay, but not great.""}, {""Product"": ""Electronics"", ""Rating"": 5, ""Review"": ""Excellent electronics! Highly recommend.""}, {""Product"": ""Sports & Outdoors"", ""Rating"": 3.9, ""Review"": ""Good sports & outdoors. Happy with my purchase.""}]}",77.0
1079,43,Male,City L,22136263,"[{""Date"": ""2022-03-16"", ""Category"": ""Sports & Outdoors"", ""Price"": 181.87}]","[{""Timestamp"": ""2022-03-07T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-03-12T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-03-25T00:00:00Z"", ""Product Category"": ""Sports & Outdoors""}, {""Timestamp"": ""2022-04-02T00:00:00Z"", ""Product Category"": ""Sports & Outdoors""}, {""Timestamp"": ""2022-04-04T00:00:00Z"", ""Product Category"": ""Sports & Outdoors""}, {""Timestamp"": ""2022-04-07T00:00:00Z"", ""Product Category"": ""Sports & Outdoors""}]",,23.6
1080,23,Female,City E,44897223,"[{""Date"": ""2022-12-22"", ""Category"": ""Home & Garden"", ""Price"": 555.43}, {""Date"": ""2022-09-26"", ""Category"": ""Clothing"", ""Price"": 60.95}]","[{""Timestamp"": ""2022-12-22T00:00:00Z"", ""Product Category"": ""Beauty & Health""}, {""Timestamp"": ""2022-09-23T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-09-29T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-12-31T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-10-17T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-09-08T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-10-06T00:00:00Z"", ""Product Category"": ""Sports & Outdoors""}]",,59.8
1081,70,Female,City N,56547995,"[{""Date"": ""2022-06-20"", ""Category"": ""Home & Garden"", ""Price"": 662.18}]","[{""Timestamp"": ""2022-07-10T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-07-09T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-06-15T00:00:00Z"", ""Product Category"": ""Beauty & Health""}, {""Timestamp"": ""2022-07-13T00:00:00Z"", ""Product Category"": ""Home & Garden""}]",,35.1
1082,42,Female,City P,88535388,"[{""Date"": ""2022-11-27"", ""Category"": ""Clothing"", ""Price"": 205.82}]","[{""Timestamp"": ""2022-11-26T00:00:00Z"", ""Product Category"": ""Books""}, {""Timestamp"": ""2022-12-20T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-11-10T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-11-01T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-11-18T00:00:00Z"", ""Product Category"": ""Sports & Outdoors""}, {""Timestamp"": ""2022-12-03T00:00:00Z"", ""Product Category"": ""Clothing""}]","{""reviews"": [{""Product"": ""Clothing"", ""Rating"": 4.6, ""Review"": ""Perfect purchase. Will definitely buy again.""}]}",23.0
1083,26,Female,City C,39842597,"[{""Date"": ""2022-05-02"", ""Category"": ""Home & Garden"", ""Price"": 263.17}, {""Date"": ""2022-06-04"", ""Category"": ""Clothing"", ""Price"": 53.46}, {""Date"": ""2022-04-14"", ""Category"": ""Books"", ""Price"": 161.68}, {""Date"": ""2022-09-05"", ""Category"": ""Electronics"", ""Price"": 542.38}, {""Date"": ""2022-09-05"", ""Category"": ""Beauty & Health"", ""Price"": 106.9}, {""Date"": ""2022-06-17"", ""Category"": ""Toys & Games"", ""Price"": 295.04}, {""Date"": ""2022-09-22"", ""Category"": ""Clothing"", ""Price"": 300.85}, {""Date"": ""2022-08-24"", ""Category"": ""Clothing"", ""Price"": 41.48}]","[{""Timestamp"": ""2022-05-26T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-06-07T00:00:00Z"", ""Product Category"": ""Sports & Outdoors""}, {""Timestamp"": ""2022-08-07T00:00:00Z"", ""Product Category"": ""Beauty & Health""}, {""Timestamp"": ""2022-08-26T00:00:00Z"", ""Product Category"": ""Beauty & Health""}, {""Timestamp"": ""2022-09-09T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-05-22T00:00:00Z"", ""Product Category"": ""Beauty & Health""}, {""Timestamp"": ""2022-05-05T00:00:00Z"", ""Product Category"": ""Beauty & Health""}, {""Timestamp"": ""2022-05-18T00:00:00Z"", ""Product Category"": ""Toys & Games""}, {""Timestamp"": ""2022-08-15T00:00:00Z"", ""Product Category"": ""Toys & Games""}]","{""reviews"": [{""Product"": ""Books"", ""Rating"": 3.5, ""Review"": ""Good books. Happy with my purchase.""}]}",84.2
1084,53,Female,City R,35475676,"[{""Date"": ""2022-01-26"", ""Category"": ""Clothing"", ""Price"": 283.18}, {""Date"": ""2022-02-24"", ""Category"": ""Clothing"", ""Price"": 181.09}, {""Date"": ""2022-12-27"", ""Category"": ""Clothing"", ""Price"": 341.02}, {""Date"": ""2022-12-25"", ""Category"": ""Clothing"", ""Price"": 159.64}]","[{""Timestamp"": ""2022-02-24T00:00:00Z"", ""Product Category"": ""Books""}, {""Timestamp"": ""2022-01-30T00:00:00Z"", ""Product Category"": ""Sports & Outdoors""}, {""Timestamp"": ""2022-12-01T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-12-09T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2023-01-24T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2023-01-16T00:00:00Z"", ""Product Category"": ""Home & Garden""}]","{""reviews"": [{""Product"": ""Clothing"", ""Rating"": 4.3, ""Review"": ""Decent quality for the price.""}]}",36.1
1085,41,Female,City O,40106639,"[{""Date"": ""2022-05-25"", ""Category"": ""Beauty & Health"", ""Price"": 180.91}, {""Date"": ""2022-09-18"", ""Category"": ""Toys & Games"", ""Price"": 49.95}]","[{""Timestamp"": ""2022-06-14T00:00:00Z"", ""Product Category"": ""Toys & Games""}, {""Timestamp"": ""2022-09-25T00:00:00Z"", ""Product Category"": ""Beauty & Health""}, {""Timestamp"": ""2022-05-25T00:00:00Z"", ""Product Category"": ""Toys & Games""}, {""Timestamp"": ""2022-06-16T00:00:00Z"", ""Product Category"": ""Toys & Games""}, {""Timestamp"": ""2022-09-24T00:00:00Z"", ""Product Category"": ""Beauty & Health""}, {""Timestamp"": ""2022-05-06T00:00:00Z"", ""Product Category"": ""Beauty & Health""}, {""Timestamp"": ""2022-08-26T00:00:00Z"", ""Product Category"": ""Toys & Games""}]","{""reviews"": [{""Product"": ""Toys & Games"", ""Rating"": 3.5, ""Review"": ""Good toys & games. Happy with my purchase.""}]}",34.5
1086,45,Female,City C,70697171,"[{""Date"": ""2022-02-25"", ""Category"": ""Clothing"", ""Price"": 335.15}, {""Date"": ""2022-06-17"", ""Category"": ""Clothing"", ""Price"": 118.34}, {""Date"": ""2022-03-13"", ""Category"": ""Toys & Games"", ""Price"": 198.12}, {""Date"": ""2022-01-01"", ""Category"": ""Sports & Outdoors"", ""Price"": 61.78}, {""Date"": ""2022-09-30"", ""Category"": ""Books"", ""Price"": 74.79}]","[{""Timestamp"": ""2022-03-19T00:00:00Z"", ""Product Category"": ""Sports & Outdoors""}, {""Timestamp"": ""2022-04-10T00:00:00Z"", ""Product Category"": ""Books""}, {""Timestamp"": ""2022-02-16T00:00:00Z"", ""Product Category"": ""Books""}, {""Timestamp"": ""2022-09-25T00:00:00Z"", ""Product Category"": ""Toys & Games""}, {""Timestamp"": ""2022-02-14T00:00:00Z"", ""Product Category"": ""Books""}, {""Timestamp"": ""2022-01-26T00:00:00Z"", ""Product Category"": ""Toys & Games""}, {""Timestamp"": ""2022-02-18T00:00:00Z"", ""Product Category"": ""Toys & Games""}, {""Timestamp"": ""2022-02-10T00:00:00Z"", ""Product Category"": ""Books""}]","{""reviews"": [{""Product"": ""Sports & Outdoors"", ""Rating"": 3.7, ""Review"": ""Decent quality for the price.""}, {""Product"": ""Books"", ""Rating"": 5, ""Review"": ""Love this product! Exceeded my expectations.""}]}",57.5
1087,52,Other,City F,55910106,"[{""Date"": ""2022-03-13"", ""Category"": ""Home & Garden"", ""Price"": 929.01}, {""Date"": ""2022-08-02"", ""Category"": ""Sports & Outdoors"", ""Price"": 55.15}, {""Date"": ""2022-01-06"", ""Category"": ""Home & Garden"", ""Price"": 738.06}, {""Date"": ""2022-09-07"", ""Category"": ""Electronics"", ""Price"": 352.39}]","[{""Timestamp"": ""2022-10-04T00:00:00Z"", ""Product Category"": ""Beauty & Health""}, {""Timestamp"": ""2022-09-16T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-09-01T00:00:00Z"", ""Product Category"": ""Sports & Outdoors""}, {""Timestamp"": ""2022-09-15T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-08-17T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2021-12-09T00:00:00Z"", ""Product Category"": ""Beauty & Health""}, {""Timestamp"": ""2022-09-22T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-02-20T00:00:00Z"", ""Product Category"": ""Beauty & Health""}]",,65.8
1088,62,Female,City O,39659901,"[{""Date"": ""2022-09-25"", ""Category"": ""Clothing"", ""Price"": 128.28}]","[{""Timestamp"": ""2022-10-04T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-09-25T00:00:00Z"", ""Product Category"": ""Clothing""}]","{""reviews"": [{""Product"": ""Clothing"", ""Rating"": 3.9, ""Review"": ""Decent quality for the price.""}]}",30.6
1089,34,Female,City J,60192736,"[{""Date"": ""2022-01-19"", ""Category"": ""Clothing"", ""Price"": 149.47}, {""Date"": ""2022-10-16"", ""Category"": ""Beauty & Health"", ""Price"": 67.34}]","[{""Timestamp"": ""2022-11-06T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-10-17T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-10-02T00:00:00Z"", ""Product Category"": ""Beauty & Health""}]","{""reviews"": [{""Product"": ""Clothing"", ""Rating"": 4.1, ""Review"": ""Satisfied with this product.""}, {""Product"": ""Beauty & Health"", ""Rating"": 4.4, ""Review"": ""Good beauty & health. Happy with my purchase.""}]}",38.6
1090,45,Other,City E,50961769,"[{""Date"": ""2022-08-17"", ""Category"": ""Electronics"", ""Price"": 670.25}, {""Date"": ""2022-12-25"", ""Category"": ""Electronics"", ""Price"": 1638.87}, {""Date"": ""2022-01-17"", ""Category"": ""Clothing"", ""Price"": 388.24}, {""Date"": ""2022-11-01"", ""Category"": ""Electronics"", ""Price"": 1707.71}, {""Date"": ""2022-07-31"", ""Category"": ""Electronics"", ""Price"": 1389.2}, {""Date"": ""2022-11-23"", ""Category"": ""Beauty & Health"", ""Price"": 225.62}]","[{""Timestamp"": ""2022-08-28T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-07-28T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-01-17T00:00:00Z"", ""Product Category"": ""Toys & Games""}, {""Timestamp"": ""2022-07-15T00:00:00Z"", ""Product Category"": ""Beauty & Health""}, {""Timestamp"": ""2022-11-01T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-10-02T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-11-14T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-10-26T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-11-15T00:00:00Z"", ""Product Category"": ""Books""}]","{""reviews"": [{""Product"": ""Clothing"", ""Rating"": 4.2, ""Review"": ""Decent quality for the price.""}, {""Product"": ""Beauty & Health"", ""Rating"": 4.1, ""Review"": ""Good beauty & health. Happy with my purchase.""}, {""Product"": ""Electronics"", ""Rating"": 4.2, ""Review"": ""Decent quality for the price.""}]}",68.8
1091,41,Female,City O,72218967,"[{""Date"": ""2022-05-04"", ""Category"": ""Beauty & Health"", ""Price"": 235.74}, {""Date"": ""2022-09-24"", ""Category"": ""Electronics"", ""Price"": 763.89}, {""Date"": ""2022-01-06"", ""Category"": ""Clothing"", ""Price"": 188.05}, {""Date"": ""2022-09-26"", ""Category"": ""Clothing"", ""Price"": 118.99}, {""Date"": ""2022-05-26"", ""Category"": ""Clothing"", ""Price"": 262.98}, {""Date"": ""2022-01-30"", ""Category"": ""Sports & Outdoors"", ""Price"": 270.31}]","[{""Timestamp"": ""2022-06-05T00:00:00Z"", ""Product Category"": ""Beauty & Health""}, {""Timestamp"": ""2022-05-28T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-02-17T00:00:00Z"", ""Product Category"": ""Beauty & Health""}, {""Timestamp"": ""2022-10-21T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2021-12-25T00:00:00Z"", ""Product Category"": ""Beauty & Health""}, {""Timestamp"": ""2022-01-29T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-10-10T00:00:00Z"", ""Product Category"": ""Toys & Games""}, {""Timestamp"": ""2021-12-23T00:00:00Z"", ""Product Category"": ""Beauty & Health""}]","{""reviews"": [{""Product"": ""Clothing"", ""Rating"": 5, ""Review"": ""Love this product! Exceeded my expectations.""}]}",54.9
1092,32,Male,City I,37018710,"[{""Date"": ""2022-04-02"", ""Category"": ""Electronics"", ""Price"": 1871.46}, {""Date"": ""2022-11-09"", ""Category"": ""Clothing"", ""Price"": 91.79}, {""Date"": ""2022-08-09"", ""Category"": ""Books"", ""Price"": 220.31}]","[{""Timestamp"": ""2022-03-07T00:00:00Z"", ""Product Category"": ""Books""}, {""Timestamp"": ""2022-11-28T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-04-13T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-08-03T00:00:00Z"", ""Product Category"": ""Books""}]","{""reviews"": [{""Product"": ""Books"", ""Rating"": 4.0, ""Review"": ""Satisfied with this product.""}, {""Product"": ""Electronics"", ""Rating"": 4.1, ""Review"": ""Satisfied with this product.""}]}",48.0
1093,35,Female,City P,42999129,"[{""Date"": ""2022-07-26"", ""Category"": ""Toys & Games"", ""Price"": 247.44}, {""Date"": ""2022-02-05"", ""Category"": ""Clothing"", ""Price"": 383.5}, {""Date"": ""2022-09-04"", ""Category"": ""Clothing"", ""Price"": 396.98}, {""Date"": ""2022-06-20"", ""Category"": ""Clothing"", ""Price"": 267.62}]","[{""Timestamp"": ""2022-09-08T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-08-18T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-01-17T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-01-25T00:00:00Z"", ""Product Category"": ""Toys & Games""}, {""Timestamp"": ""2022-09-05T00:00:00Z"", ""Product Category"": ""Clothing""}]","{""reviews"": [{""Product"": ""Toys & Games"", ""Rating"": 4.5, ""Review"": ""Excellent toys & games! Highly recommend.""}]}",32.2
1094,42,Other,City H,41904845,"[{""Date"": ""2022-07-19"", ""Category"": ""Beauty & Health"", ""Price"": 200.15}, {""Date"": ""2022-09-13"", ""Category"": ""Toys & Games"", ""Price"": 247.3}, {""Date"": ""2022-01-09"", ""Category"": ""Clothing"", ""Price"": 161.58}, {""Date"": ""2022-01-22"", ""Category"": ""Electronics"", ""Price"": 1652.79}]","[{""Timestamp"": ""2022-02-21T00:00:00Z"", ""Product Category"": ""Toys & Games""}, {""Timestamp"": ""2022-10-12T00:00:00Z"", ""Product Category"": ""Toys & Games""}, {""Timestamp"": ""2022-02-02T00:00:00Z"", ""Product Category"": ""Beauty & Health""}, {""Timestamp"": ""2022-09-27T00:00:00Z"", ""Product Category"": ""Beauty & Health""}, {""Timestamp"": ""2022-09-23T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-07-18T00:00:00Z"", ""Product Category"": ""Beauty & Health""}, {""Timestamp"": ""2022-06-26T00:00:00Z"", ""Product Category"": ""Toys & Games""}, {""Timestamp"": ""2022-08-09T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-01-12T00:00:00Z"", ""Product Category"": ""Toys & Games""}]","{""reviews"": [{""Product"": ""Beauty & Health"", ""Rating"": 4.6, ""Review"": ""Perfect purchase. Will definitely buy again.""}]}",42.6
1095,32,Male,City D,27298690,"[{""Date"": ""2022-03-14"", ""Category"": ""Electronics"", ""Price"": 1453.33}, {""Date"": ""2022-10-11"", ""Category"": ""Electronics"", ""Price"": 1247.57}, {""Date"": ""2022-03-10"", ""Category"": ""Beauty & Health"", ""Price"": 125.32}]","[{""Timestamp"": ""2022-04-09T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-02-23T00:00:00Z"", ""Product Category"": ""Sports & Outdoors""}, {""Timestamp"": ""2022-03-17T00:00:00Z"", ""Product Category"": ""Books""}, {""Timestamp"": ""2022-03-31T00:00:00Z"", ""Product Category"": ""Books""}, {""Timestamp"": ""2022-02-16T00:00:00Z"", ""Product Category"": ""Beauty & Health""}]","{""reviews"": [{""Product"": ""Electronics"", ""Rating"": 4.6, ""Review"": ""Excellent electronics! Highly recommend.""}, {""Product"": ""Electronics"", ""Rating"": 4.3, ""Review"": ""Satisfied with this product.""}]}",44.6
1096,45,Other,City F,55185091,"[{""Date"": ""2022-09-13"", ""Category"": ""Clothing"", ""Price"": 265.79}, {""Date"": ""2022-06-04"", ""Category"": ""Clothing"", ""Price"": 240.78}, {""Date"": ""2022-04-09"", ""Category"": ""Beauty & Health"", ""Price"": 293.5}, {""Date"": ""2022-11-13"", ""Category"": ""Toys & Games"", ""Price"": 296.3}, {""Date"": ""2022-09-17"", ""Category"": ""Toys & Games"", ""Price"": 195.41}, {""Date"": ""2022-04-17"", ""Category"": ""Electronics"", ""Price"": 402.82}]","[{""Timestamp"": ""2022-05-11T00:00:00Z"", ""Product Category"": ""Books""}, {""Timestamp"": ""2022-10-25T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-09-24T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-10-30T00:00:00Z"", ""Product Category"": ""Toys & Games""}, {""Timestamp"": ""2022-08-20T00:00:00Z"", ""Product Category"": ""Beauty & Health""}, {""Timestamp"": ""2022-05-15T00:00:00Z"", ""Product Category"": ""Books""}, {""Timestamp"": ""2022-08-25T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-04-15T00:00:00Z"", ""Product Category"": ""Beauty & Health""}]","{""reviews"": [{""Product"": ""Electronics"", ""Rating"": 3.4, ""Review"": ""Could be better. Not what I expected.""}, {""Product"": ""Beauty & Health"", ""Rating"": 4.8, ""Review"": ""Love this product! Exceeded my expectations.""}, {""Product"": ""Clothing"", ""Rating"": 3.4, ""Review"": ""Could be better. Not what I expected.""}]}",46.3
1097,27,Other,City N,54416468,"[{""Date"": ""2022-07-12"", ""Category"": ""Clothing"", ""Price"": 209.56}, {""Date"": ""2022-09-06"", ""Category"": ""Books"", ""Price"": 60.58}, {""Date"": ""2022-11-09"", ""Category"": ""Books"", ""Price"": 124.58}, {""Date"": ""2022-08-23"", ""Category"": ""Sports & Outdoors"", ""Price"": 120.41}]","[{""Timestamp"": ""2022-08-28T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-10-18T00:00:00Z"", ""Product Category"": ""Sports & Outdoors""}, {""Timestamp"": ""2022-08-19T00:00:00Z"", ""Product Category"": ""Books""}, {""Timestamp"": ""2022-10-02T00:00:00Z"", ""Product Category"": ""Books""}, {""Timestamp"": ""2022-09-12T00:00:00Z"", ""Product Category"": ""Toys & Games""}, {""Timestamp"": ""2022-08-12T00:00:00Z"", ""Product Category"": ""Sports & Outdoors""}, {""Timestamp"": ""2022-09-13T00:00:00Z"", ""Product Category"": ""Sports & Outdoors""}]","{""reviews"": [{""Product"": ""Sports & Outdoors"", ""Rating"": 4.2, ""Review"": ""Good sports & outdoors. Happy with my purchase.""}, {""Product"": ""Books"", ""Rating"": 3.6, ""Review"": ""Decent quality for the price.""}, {""Product"": ""Clothing"", ""Rating"": 4.0, ""Review"": ""Decent quality for the price.""}]}",66.7
1098,39,Other,City E,49121170,"[{""Date"": ""2022-01-03"", ""Category"": ""Clothing"", ""Price"": 54.42}, {""Date"": ""2022-08-29"", ""Category"": ""Beauty & Health"", ""Price"": 29.41}, {""Date"": ""2022-09-29"", ""Category"": ""Toys & Games"", ""Price"": 243.44}, {""Date"": ""2022-02-20"", ""Category"": ""Electronics"", ""Price"": 349.56}, {""Date"": ""2022-01-07"", ""Category"": ""Books"", ""Price"": 285.98}]","[{""Timestamp"": ""2022-09-17T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-01-03T00:00:00Z"", ""Product Category"": ""Beauty & Health""}, {""Timestamp"": ""2022-03-16T00:00:00Z"", ""Product Category"": ""Books""}, {""Timestamp"": ""2022-01-02T00:00:00Z"", ""Product Category"": ""Beauty & Health""}, {""Timestamp"": ""2022-02-01T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-03-07T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-03-19T00:00:00Z"", ""Product Category"": ""Books""}]","{""reviews"": [{""Product"": ""Toys & Games"", ""Rating"": 4.2, ""Review"": ""Satisfied with this product.""}, {""Product"": ""Beauty & Health"", ""Rating"": 4.2, ""Review"": ""Good beauty & health. Happy with my purchase.""}]}",57.9
1099,32,Female,City B,44630160,"[{""Date"": ""2022-12-12"", ""Category"": ""Clothing"", ""Price"": 177.86}, {""Date"": ""2022-08-27"", ""Category"": ""Clothing"", ""Price"": 103.1}, {""Date"": ""2022-10-14"", ""Category"": ""Beauty & Health"", ""Price"": 218.61}, {""Date"": ""2022-04-15"", ""Category"": ""Clothing"", ""Price"": 234.27}, {""Date"": ""2022-11-29"", ""Category"": ""Beauty & Health"", ""Price"": 263.92}]","[{""Timestamp"": ""2022-08-17T00:00:00Z"", ""Product Category"": ""Beauty & Health""}, {""Timestamp"": ""2022-12-12T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-12-05T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-12-02T00:00:00Z"", ""Product Category"": ""Books""}, {""Timestamp"": ""2022-12-12T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-04-24T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-09-23T00:00:00Z"", ""Product Category"": ""Clothing""}]","{""reviews"": [{""Product"": ""Beauty & Health"", ""Rating"": 4.2, ""Review"": ""Good beauty & health. Happy with my purchase.""}]}",41.3
